id,spacegroup,density,energy,PBE_lattice_energy_kjmol,rel_energy,rel_PBE_energy,diff,rel_diff
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-14524,1,1.6672,-74.0883,-80.06435169,13.1178,21.33085431,-5.976051686,8.213054311
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-14542,1,1.6847,-73.4515,-79.45223852,13.7546,21.94296747,-6.000738523,8.188367474
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-14603,1,1.6448,-74.6129,-78.94948253,12.5932,22.44572347,-4.336582531,9.852523466
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-14646,1,1.6657,-73.2965,-78.21152093,13.9096,23.18368507,-4.915020928,9.274085069
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-14647,1,1.6657,-73.1144,-77.62858516,14.0917,23.76662083,-4.514185163,9.674920833
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-14688,1,1.666,-72.6956,-77.4296836,14.5105,23.9655224,-4.734083596,9.4550224
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-14758,1,1.5718,-72.8863,-76.93445298,14.3198,24.46075302,-4.048152976,10.14095302
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-14830,1,1.6323,-73.4342,-79.87956399,13.7719,21.51564201,-6.44536399,7.743742007
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-14884,1,1.6603,-73.3363,-78.30204754,13.8698,23.09315845,-4.965747544,9.223358453
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-14944,1,1.6038,-73.8144,-79.22113161,13.3917,22.17407439,-5.406731608,8.782374389
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-15061,1,1.6944,-73.308,-77.65704568,13.8981,23.73816032,-4.349045676,9.840060321
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-15171,1,1.6412,-72.224,-75.54912344,14.9821,25.84608255,-3.325123444,10.86398255
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-15204,1,1.6603,-73.5338,-75.92404364,13.6723,25.47116236,-2.39024364,11.79886236
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-15207,1,1.5974,-72.2956,-75.10560316,14.9105,26.28960284,-2.810003159,11.37910284
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-15222,1,1.6551,-72.5622,-74.15894094,14.6439,27.23626505,-1.596740942,12.59236505
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-15261,1,1.6801,-72.4881,-76.1203746,14.718,25.2748314,-3.632274597,10.5568314
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-15281,1,1.6455,-72.1825,-73.12149811,15.0236,28.27370789,-0.938998111,13.25010789
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-15304,1,1.6886,-72.1108,-72.03867366,15.0953,29.35653234,0.072126344,14.26123234
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-15324,1,1.7324,-73.175,-72.46552852,14.0311,28.92967748,0.709471484,14.89857748
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-15379,1,1.6691,-73.8239,-76.75387638,13.3822,24.64132962,-2.929976381,11.25912962
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-15385,1,1.6691,-72.9874,-75.26123275,14.2187,26.13397324,-2.273832754,11.91527324
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-15411,1,1.6263,-72.3279,-75.42334182,14.8782,25.97186418,-3.09544182,11.09366418
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-15418,1,1.6263,-72.8015,-75.81239157,14.4046,25.58281443,-3.010891565,11.17821443
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-15441,1,1.6316,-72.4137,-75.13222297,14.7924,26.26298302,-2.718522973,11.47058302
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-15475,1,1.6749,-75.1353,-79.48854233,12.0708,21.90666367,-4.353242326,9.835863671
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-15494,1,1.6779,-74.1396,-74.81952326,13.0665,26.57568274,-0.679923258,13.50918274
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-15500,1,1.6779,-72.7771,-73.54205007,14.429,27.85315593,-0.764950068,13.42415593
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-15503,1,1.6779,-74.6734,-76.16152269,12.5327,25.23368331,-1.488122686,12.70098331
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-15508,1,1.6778,-72.1658,-74.25846819,15.0403,27.13673781,-2.09266819,12.09643781
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-15530,1,1.6964,-73.2169,-73.54259497,13.9892,27.85261103,-0.325694968,13.86341103
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-15539,1,1.6265,-71.7984,-75.55067734,15.4077,25.84452866,-3.75227734,10.43682866
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-15776,1,1.6055,-73.9376,-78.37135463,13.2685,23.02385137,-4.433754629,9.755351368
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-15797,1,1.6489,-73.3912,-78.79316837,13.8149,22.60203762,-5.401968373,8.787137624
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-15879,1,1.7316,-74.2027,-81.43935247,13.0034,19.95585353,-7.236652466,6.952453531
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-15883,1,1.7316,-75.2218,-82.89395797,11.9843,18.50124803,-7.672157967,6.51694803
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-15888,1,1.7316,-72.1309,-79.93041995,15.0752,21.46478605,-7.799519948,6.389586049
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-15940,1,1.73,-73.0786,-78.52754504,14.1275,22.86766095,-5.448945045,8.740160952
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-15974,1,1.5107,-73.1687,-80.48334251,14.0374,20.91186349,-7.31464251,6.874463486
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-15976,1,1.4829,-72.7845,-79.67309315,14.4216,21.72211285,-6.88859315,7.300512846
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-16023,1,1.6435,-71.2644,-76.18296244,15.9417,25.21224355,-4.918562445,9.270543552
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-16049,1,1.5949,-73.3802,-80.10963562,13.8259,21.28557038,-6.729435617,7.459670379
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-16094,1,1.7107,-71.1814,-75.30864515,16.0247,26.08656084,-4.127245152,10.06186084
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-16107,1,1.7098,-72.0905,-76.3578493,15.1156,25.0373567,-4.267349301,9.921756696
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-16121,1,1.6932,-73.1696,-79.39163707,14.0365,22.00356893,-6.222037066,7.967068931
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-16138,1,1.6954,-72.8963,-78.29601022,14.3098,23.09919578,-5.399710217,8.789395779
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-16185,1,1.6742,-71.9748,-79.88911507,15.2313,21.50609093,-7.91431507,6.274790927
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-16190,1,1.6742,-72.7224,-80.60555201,14.4837,20.78965399,-7.883152007,6.30595399
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-16248,1,1.6377,-71.889,-78.09663925,15.3171,23.29856675,-6.207639249,7.981466747
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-16331,1,1.5687,-71.5206,-78.07973623,15.6855,23.31546977,-6.55913623,7.629969767
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-16334,1,1.5687,-72.9935,-78.94660558,14.2126,22.44860042,-5.95310558,8.236000416
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-16340,1,1.5009,-71.5288,-77.38144794,15.6773,24.01375806,-5.852647938,8.336458059
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-16389,1,1.5998,-72.0941,-77.92693052,15.112,23.46827548,-5.832830518,8.356275478
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-16462,1,1.6013,-73.3666,-79.70963624,13.8395,21.68556976,-6.343036237,7.84606976
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-16471,1,1.6012,-73.7954,-78.17031591,13.4107,23.22489008,-4.374915913,9.814190084
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-16475,1,1.6083,-72.9549,-77.62704839,14.2512,23.7681576,-4.672148394,9.516957603
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-16494,1,1.6083,-71.9948,-77.65650777,15.2113,23.73869823,-5.66170777,8.527398227
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-16587,1,1.6993,-70.7129,-76.62964431,16.4932,24.76556169,-5.916744312,8.272361685
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-16599,1,1.6641,-72.4566,-78.1090504,14.7495,23.2861556,-5.652450396,8.536655601
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-16606,1,1.6719,-72.1426,-78.19576005,15.0635,23.19944594,-6.053160053,8.135945944
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-16649,1,1.7189,-71.4003,-77.864615,15.8058,23.530591,-6.464315,7.724790997
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-16724,1,1.6448,-73.3849,-79.65484947,13.8212,21.74035653,-6.269949467,7.91915653
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-16737,1,1.651,-73.5013,-79.56144566,13.7048,21.83376034,-6.060145659,8.128960338
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-16744,1,1.651,-70.6388,-77.35713702,16.5673,24.03806898,-6.718337017,7.470768979
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-16815,1,1.7194,-72.2944,-81.32327702,14.9117,20.07192897,-9.028877023,5.160228974
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-16881,1,1.7448,-71.3903,-78.76041619,15.8158,22.6347898,-7.370116194,6.818989803
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-16918,1,1.6971,-71.9245,-77.30794784,15.2816,24.08725815,-5.383447843,8.805658154
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-16919,1,1.6971,-71.0955,-76.79844801,16.1106,24.59675799,-5.70294801,8.486157986
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-16930,1,1.6923,-71.6741,-77.61102146,15.532,23.78418454,-5.93692146,8.252184536
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-16981,1,1.7272,-74.7983,-81.60434427,12.4078,19.79086173,-6.806044271,7.383061725
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-16983,1,1.7272,-73.5205,-78.07440059,13.6856,23.3208054,-4.553900592,9.635205405
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-17066,1,1.6363,-71.6585,-77.96432726,15.5476,23.43087874,-6.305827259,7.883278738
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-17089,1,1.5959,-71.2315,-77.26537418,15.9746,24.12983181,-6.033874183,8.155231813
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-17099,1,1.5947,-72.2804,-78.11902239,14.9257,23.2761836,-5.838622393,8.350483603
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-17120,1,1.5947,-70.6412,-74.92176174,16.5649,26.47344425,-4.280561743,9.908544254
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-17127,1,1.5945,-70.7155,-74.81563538,16.4906,26.57957061,-4.100135382,10.08897061
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-17133,1,1.5945,-70.8421,-74.7965091,16.364,26.5986969,-3.9544091,10.2346969
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-17189,1,1.6785,-72.7265,-76.04705276,14.4796,25.34815324,-3.320552758,10.86855324
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-17190,1,1.6785,-72.0267,-74.83876701,15.1794,26.55643899,-2.812067011,11.37703899
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-17282,1,1.6401,-70.6955,-74.57321677,16.5106,26.82198923,-3.877716771,10.31138923
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-17359,1,1.6123,-70.5206,-73.38089379,16.6855,28.0143122,-2.860293794,11.3288122
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-17521,1,1.572,-69.913,-75.96380113,17.2931,25.43140486,-6.050801134,8.138304862
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-17686,1,1.6519,-72.2055,-79.83166217,15.0006,21.56354383,-7.62616217,6.562943827
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-17693,1,1.6519,-73.5329,-81.44184444,13.6732,19.95336156,-7.90894444,6.280161557
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-17715,1,1.6659,-71.7862,-77.87145726,15.4199,23.52374874,-6.085257256,8.103848741
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-17717,1,1.6663,-72.2866,-78.66241631,14.9195,22.73278969,-6.375816308,7.813289688
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-17755,1,1.6451,-69.9981,-74.50077223,17.208,26.89443377,-4.502672225,9.686433772
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-17899,1,1.7643,-70.5203,-74.5846662,16.6858,26.8105398,-4.0643662,10.1247398
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-17922,1,1.7512,-70.5376,-73.80619114,16.6685,27.58901486,-3.26859114,10.92051486
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-17937,1,1.6966,-71.6241,-75.50042369,15.582,25.89478231,-3.876323691,10.31278231
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-17967,1,1.6263,-70.6986,-73.72845269,16.5075,27.66675331,-3.029852687,11.15925331
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-17976,1,1.626,-70.1154,-72.84870978,17.0907,28.54649621,-2.733309784,11.45579621
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18038,1,1.6217,-70.9834,-73.18099095,16.2227,28.21421505,-2.197590951,11.99151505
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18047,1,1.4823,-69.1775,-71.7433975,18.0286,29.6518085,-2.565897499,11.6232085
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18114,1,1.5955,-70.8847,-73.12584381,16.3214,28.26936219,-2.241143809,11.94796219
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18125,1,1.5955,-69.2649,-71.95154212,17.9412,29.44366388,-2.686642117,11.50246388
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18183,1,1.5832,-70.6165,-72.45893664,16.5896,28.93626936,-1.84243664,12.34666936
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18197,1,1.5692,-71.5337,-73.40745885,15.6724,27.98774714,-1.873758853,12.31534714
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18199,1,1.5692,-69.8826,-72.01211728,17.3235,29.38308872,-2.129517281,12.05958872
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18205,1,1.5783,-69.4484,-72.46474554,17.7577,28.93046046,-3.016345538,11.17276046
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18233,1,1.6643,-69.1593,-70.81447555,18.0468,30.58073044,-1.655175552,12.53393044
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18240,1,1.57,-69.2273,-71.07506693,17.9788,30.32013907,-1.84776693,12.34133907
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18243,1,1.57,-70.325,-72.0338026,16.8811,29.3614034,-1.708802595,12.4803034
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18268,1,1.595,-71.1118,-70.94248261,16.0943,30.45272339,0.16931739,14.35842339
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18305,1,1.6145,-70.4878,-70.04671109,16.7183,31.34849491,0.441088915,14.63019491
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18306,1,1.6145,-70.4144,-70.03948241,16.7917,31.35572359,0.374917594,14.56402359
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18318,1,1.6441,-71.4658,-70.71192494,15.7403,30.68328106,0.753875063,14.94298106
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18358,1,1.6252,-71.7845,-71.80846261,15.4216,29.58674339,-0.023962607,14.16514339
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18408,1,1.7621,-71.7311,-72.59453661,15.475,28.80066939,-0.863436609,13.32566939
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18461,1,1.8107,-71.065,-73.61262328,16.1411,27.78258272,-2.547623281,11.64148272
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18462,1,1.8107,-71.052,-73.60322441,16.1541,27.79198159,-2.551224406,11.63788159
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18472,1,1.8107,-70.4648,-72.70752404,16.7413,28.68768196,-2.242724039,11.94638196
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18507,1,1.6446,-71.6376,-72.58789914,15.5685,28.80730685,-0.950299143,13.23880685
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18521,1,1.6448,-69.3713,-70.88288749,17.8348,30.5123185,-1.511587495,12.6775185
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18534,1,1.6448,-69.4319,-71.30806255,17.7742,30.08714345,-1.876162545,12.31294345
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18546,1,1.6678,-69.2533,-71.10867252,17.9528,30.28653348,-1.855372522,12.33373348
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18582,1,1.6605,-69.7318,-71.25414776,17.4743,30.14105824,-1.522347762,12.66675824
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18598,1,1.6606,-68.9011,-69.73192584,18.305,31.66328016,-0.83082584,13.35828016
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18633,1,1.7538,-71.0298,-70.59444394,16.1763,30.80076205,0.435356056,14.62446205
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18634,1,1.7538,-71.1784,-70.69698202,16.0277,30.69822398,0.481417984,14.67052398
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18672,1,1.7497,-70.8743,-72.0699115,16.3318,29.3252945,-1.195611498,12.9934945
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18703,1,1.7042,-71.5592,-73.22423181,15.6469,28.17097419,-1.665031807,12.52407419
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18732,1,1.7326,-69.091,-71.75147356,18.1151,29.64373244,-2.66047356,11.52863244
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18791,1,1.7546,-69.3634,-70.47667687,17.8427,30.91852912,-1.113276873,13.07582912
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18903,1,1.7478,-73.181,-76.14066112,14.0251,25.25454488,-2.959661115,11.22944488
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18915,1,1.5525,-69.3332,-72.50403701,17.8729,28.89116899,-3.170837008,11.01826899
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18923,1,1.5525,-68.8012,-72.33165949,18.4049,29.0635465,-3.530459494,10.6586465
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18929,1,1.5525,-68.711,-72.19012037,18.4951,29.20508562,-3.479120372,10.70998562
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18956,1,1.531,-69.4832,-73.93865678,17.7229,27.45654921,-4.455456784,9.733649213
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18962,1,1.531,-69.0316,-73.51484145,18.1745,27.88036454,-4.483241452,9.705864545
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18973,1,1.5292,-69.5718,-74.28725627,17.6343,27.10794973,-4.71545627,9.473649727
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18997,1,1.6592,-72.4172,-76.986673,14.7889,24.408533,-4.569472996,9.619633001
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19029,1,1.6528,-68.4184,-71.45898173,18.7877,29.93622427,-3.040581728,11.14852427
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19044,1,1.6038,-68.5819,-71.58071724,18.6242,29.81448876,-2.99881724,11.19028876
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19060,1,1.5919,-69.1066,-72.51567386,18.0995,28.87953214,-3.40907386,10.78003214
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19131,1,1.6246,-71.991,-76.0432645,15.2151,25.35194149,-4.052264504,10.13684149
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19147,1,1.6461,-70.0453,-74.80075276,17.1608,26.59445323,-4.755452765,9.433653232
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19162,1,1.5359,-68.8483,-73.39792104,18.3578,27.99728496,-4.549621039,9.639484958
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19193,1,1.5781,-70.7717,-77.03105696,16.4344,24.36414904,-6.259356961,7.929749036
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19197,1,1.5781,-69.8279,-75.6375351,17.3782,25.75767089,-5.809635102,8.379470895
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19199,1,1.5783,-68.6903,-74.23721682,18.5158,27.15798918,-5.546916819,8.642189178
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19243,1,1.6816,-68.095,-74.64839282,19.1111,26.74681318,-6.553392816,7.635713181
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19250,1,1.6446,-69.5665,-75.82860134,17.6396,25.56660466,-6.262101338,7.927004658
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19265,1,1.6823,-69.3349,-76.69985233,17.8712,24.69535367,-7.364952328,6.824153669
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19295,1,1.7042,-69.2713,-76.71862065,17.9348,24.67658535,-7.44732065,6.741785347
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19308,1,1.705,-68.3405,-76.31788846,18.8656,25.07731753,-7.977388464,6.211717533
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19374,1,1.6574,-68.8241,-74.27711639,18.382,27.11808961,-5.453016388,8.736089609
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19378,1,1.654,-70.7253,-77.17536545,16.4808,24.21984054,-6.450065452,7.739040545
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19441,1,1.576,-70.1325,-75.98712115,17.0736,25.40808485,-5.854621151,8.334484846
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19445,1,1.5953,-68.7984,-74.83160901,18.4077,26.56359699,-6.033209007,8.155896989
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19458,1,1.5842,-69.2167,-74.04125226,17.9894,27.35395373,-4.824552264,9.364553732
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19463,1,1.5842,-69.165,-74.04505692,18.0411,27.35014908,-4.880056921,9.309049075
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19479,1,1.6449,-68.4275,-73.44641504,18.7786,27.94879096,-5.018915037,9.17019096
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19543,1,1.6033,-67.7937,-75.08969394,19.4124,26.30551206,-7.295993938,6.893112058
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19595,1,1.6405,-67.6534,-70.64053088,19.5527,30.75467512,-2.987130875,11.20197512
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19646,1,1.5775,-68.5445,-73.29011704,18.6616,28.10508896,-4.74561704,9.443488957
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19659,1,1.705,-70.3439,-75.77536436,16.8622,25.61984163,-5.431464364,8.757641633
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19702,1,1.6806,-70.1485,-74.34540025,17.0576,27.04980575,-4.196900246,9.992205751
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19711,1,1.6856,-68.6404,-74.77258798,18.5657,26.62261802,-6.13218798,8.056918017
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19774,1,1.8145,-68.0787,-75.11991338,19.1274,26.27529262,-7.041213378,7.147892619
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19775,1,1.8139,-68.107,-75.13884162,19.0991,26.25636437,-7.031841624,7.157264373
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19835,1,1.7177,-68.5341,-74.20422053,18.672,27.19098546,-5.670120532,8.518985465
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19838,1,1.7177,-68.2227,-74.06596215,18.9834,27.32924385,-5.843262152,8.345843845
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19851,1,1.7175,-67.8738,-74.11102875,19.3323,27.28417725,-6.23722875,7.951877246
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19864,1,1.5513,-68.7362,-74.30664186,18.4699,27.08856414,-5.570441857,8.61866414
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19865,1,1.5513,-68.697,-74.039935,18.5091,27.355271,-5.342934999,8.846170998
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19932,1,1.6234,-69.5319,-78.15484618,17.6742,23.24035981,-8.622946182,5.566159815
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-19983,1,1.5927,-68.2481,-72.62902769,18.958,28.7661783,-4.380927694,9.808178303
